id,tweet
401,muna godiya da irin nishadantar damu da kukeyi taska allah ya kara basira ka gaida mutumiyar
402,mati a zazzau   can t wait 7th february zata fasheee    irin totally
403,hhhhh kunga baba dariya har baka  acigaba da kewaye duniya baba
404,kina lokaci world best actress
405,rahma barkanki da dare
406,didi         har na fara typing account number na    ko dai in karasa typing dinshi ne        we love you didi
407,mun gode wa allah  da yasa ba mutum daya ke yin zaben ba
408,dafatan allah ya tabbatar mana da zaman lafiya a jiharmu ta  gombe dama fadin bakidaya
409,allah yakaimu gobe sir
410,allah yasa a kauda ita ma gaba daya amen
411,dama nasara tamuce cikin yardan allah
412,ya rabb kabawa wannan baiwar taka lafiya     dasauran marasa lpia allahumma amin
413,kunga inda ake aikin gwammati ta hankali kenan
414,muna muna alfahari dakai saira much
415,allah yasa baba buhari yayi tazarce
416,dama washa fati tana iya fadin hadisai a tweet ban taba gani ba sai yau  malam faty
417,alhmdllh ynxu aljihu xae fara dauyi
418,nigeria allah kagyara kasata da mutanen cikinta dan iya ka na abudu
419,allah ya sah ina rruwa musulmi
420,yafi duk yan kaduna wanka da kyauta        one love
421,kano tumbin giwa ko dame ka zo an cika
422,dagaske  toh bani biyar nabaki goma chas  toh mekike bukata insayamaki  gaskiya nidai zoben   kohenul nake bukata kuma na shagon kayayyakin nake bukata don sabunta amarcinmu  dagaske ehmana  toh
423,wannan wasa yayi matukar kyau sosai
424,ai bama wai jami an tsaro kadai yakama su zama masu kishin kasa ba duka dan najeriya yakamata yazama mai kishin kasar shi munakira da gwamnati tazan baiwa jami an tsaro gadanar da aikinsu yadda y
425,allah ya shiga tsakanin mu da mugaye
426,yar lele nah ina so nasamu aikin sss domin duk inda kike sai na naimoki domin kawai na taba haduwa dake
427,ya allah kakawo mana maganin wannan musibar
428,i saw this on someone s whatsapp status  inaga hakan kawai ya dace ayi a rufama juna asiri        labarina  labarinaseries
429,babban director na allah humma ameen
430,allah yakara karemana masu daraja ubangiji allah ya yayewa wanda suke dauke da ita amen
431,masha allah  allah ya kaimu lokacin  tamu ce
432,allah zai isar mana be
433,gaskiya ko a haka aka bani wlh nine da godiya  fabulous cute  adorable  supernatural creation with highly amazing moderate beautiful structures ba karya ansha kyau
434,alhamdulillah allah ya daga nigeria allah yataimaki nigerian police
435,toh allah yasaka mata da alkhairi
436,nigeria allah ya kawo sauki
437,allah ka kawo musu dauki
438,allah kayimana rowar ciwo
439,masha allah  allah ya kare musulunci da musulmai
440,da fatan kina lfy  dan allah inna mai baki shawara ki gyara wasu dabi un da suke jawo miki cece kucan nan a bainal jama a pls
441,me too u r my fav kannywood artist
442,matawalle yyi winning   cup din nan
443,allah ya bashi ikon ginata batare da ya kaf katar da kudin aikin aljihunsa ba
444,ya taimaki kan sa
445,ya shuka alkairi
446,komai nashi daban ne el rufai kenan namu ba irin nasu bane baya likimo sai aiki bulldozer kenan
447,happy birthday dear rahama
448,allah yayi mana maganinsu don son annabi da alqur ani
449,allah iyiwa rayuwar ka albarka
450,to allah yaji an wa anda suka mutu da imani  ni nayi nan    jama a korona gaskiyane  acigabadasaka    idan za a fita daga gida
451,allah sarki  sumayya sai hakuri  kizo na taimaka miki kiyi wuff dani
452,alhamdulillah masha allah yayi daidai allah ya taimaka gwamna zulum allah yakare mana kai
453,ameen allah yabdaukemana ita a kasarmu da jaharmu ta plateau
454,allah ya ubangiji kataimaki bayinka ya allah kawo mana karshen wannan fituna ya allah muntuba
455,malamin d yake fadakarwa dae dae d hankalin ne hankali  allah ya gafarta masa
456,allah yaji qanshi da rahama yasa aljanna ce makomarsa
457,gaishe ki hajiyan allah
458,karka bige birin kano azumi ne   really miss tashe
459,rahama sadau on love fire
460,wannan zancen da ban dariya allah
461,allah yajiyar dake dadin duniya da lahira
462,allah yazama gatan talaka kawae
463,ya allah kakawo mana karshen wannan annoba amin ya allah
464,mashaallah allah ya dauramu bisa kan makiyan mu  munyi imani da qaddara mai kyau koh mara kyau   wallahu khairul makirin
465,well deserved   ungulu ta koma gidanta na tsamiya congratulations sabon sarki
466,aminan ju na allah ya bar zumunci ci
467,allah yakare musulunci da musulmai
468,that s why  kema kika kasance me kyau
469,ga sanyi  ga kida  ga rake duk a lokaci guda  gaskiya yau an sha dadi
470,allah taimaki sarkin waka kuma dan buram allah shikara basira   ameen
471,wallahi bbc kamar wani dan uwana na jini naqosa su tafi california allah yasa haka
472,na makara amma bazai hanani tofa albarkacin mouth dina ba  saida naga post dinka kana tambayar matsayin pressido wajensu sannan nayi sha awar fara kallon labarina  amma abin dana gani ya bani mam
473,albarkacin kaza qadangare ke shan ruwan kasko plsss rahma fassara min
474,allah de yakaimu aure na babyjeeda danzo inshallhu daga yobe state very soon allah yanuna mana
475,allah yaji kanshi da rahma
476,ya allah ka azurtamu da tuba kafin mutuwa  shahada lokacin mutuwa  aljannah bayan mutuwa
477,koyawa biri hawa bishiya   godia mu ke
478,waton gaskiya washa kin iya dressing wllh  dan girman allah kimin magana koda one time ne domin nadau dogon lokaci inajiran wannan time din but i didn t get you online even if you came i am not o
479,allah yasaka da alkhairi  allah yadada shiryamu
480,allah ubangiji ka tsare mana kano
481,allah kara daukaka   prince
482,allah yasa ta amfanar da al ummar nigeria allah ya zaunar mana da kasar mu lafiya
483,amarya da ango allah xa ayi damu dan naga akwai amana
484,su gaishe su
485,dood moning rahama yadai yakotenki
486,ameen allah ya masa rahama
487,did u heard wht he said     so below my comment is i am waiting to see ur wedding gown    nasan ranar zakiyi wuta
488,ya salam   ya kyauta
489,zan wasta musu turare
490,rahma sadau ni fa ta fi mun kowa a kannywood a swear  kamar yar gidan mu nakeh sohn ta
491,ranar wanka ana so ka wanki ku ina a jikin ka
492,allah ya biya king zango  i stan
493,asata  toh allah ya karemu da kariyarsa
494,masha allah allah shine abin godiya allah ya kara tsare mana ke daga dukan sherin mutum ko aljan amin
495,yes boss kaine baban mawaqah
496,llah ya taya shi riko  ya sanya alkhairi
497,ina masu barka da zuwa kasar mu ta gado
498,allah ya haskaka kabarinsa yasa mutuwa hutune agareshi       allah yasada shi da rahamarsa
499,gaskiya maganan shgb daidai ne basaw sun muslinci wamakaru wamakarallah wallahu kairun makrin
500,gwanin da bai damu da  gwanintar sa ba
501,allah ya tsaremu da tsarewarsa  ya karemu da karewarsa    ameen
502,ai wlh kai dai allah ya ganaar da kai gaba da ya besan menen mutum ba ma
503,allah yamasa albarkar yaburgeni sosae allahu yabashi lfy kuma
504,ikon allah kodama masu kudi suna taimakama marasaa karfi tunkamin yanzu  mudai fatammu allah ya yimuna magan
505,ameeen ya hayyu ya kayyum
506,aikinkka ya na kyau mai gadi
507,kwarrai kuwa a taya mu jimami babban director   allah yajikansu da rahama
508,nima dai na matsu naga anfara haska shirin gidan badamasin nan
509,allah ya jikan su da rahama ya sa aljanna ce makomar su    ameen ya allah
510,pretty rahama allah yakiyaye ki
511,masu suna rahama are very special
512,allah kakawo karshen wannan zalunci  allah kakare musulunci da musulmai
513,kai subhanallah   allah ka rabamu da sharrin zuciya
514,amin ya allah   allah ka amshi ibadunmu ka yafe muna zunubanmu amin allah kabamu ikon wuni lafiya ka karemu daga shairin makiya da muna fukai alfarman annnabi muhammadu sallahu alaihi wassalam am
515,madallah  in kun tilasta mana dimokura iyya sai tilasta hukumomi su yi adalci
516,allah ya jikan shi da rahama
517,mudaina shiga tsakanin bawa da ubangijin sa  jiya nayi mafarkin rahama sadau ta shiga aljanna
518,allah yabiya baba
519,allah baya barin bawa ba aikin yi
520,allah ka kawo mana qarshan bala in nan
521,muna masa sannu da zuwa da fatan allah ya kara hada kan shugabannin africa dama duniya baki daya
522,muna godiya mutanen kaduna
523,wannan gaskiyane sarki
524,ina mai roka miki gafara awajan ubangiji allah ya yafe miki allah yakiyeye gaba     muna tare dake
525,allah yasa ya huta da rahama
526,haba ai wannan namune kinfi karfin two million
527,mukam ba wani saura bayani munci wasanmu ta yau mun gama in shaa allah         halamadrid
528,ni kuma da ahmed musa dashi nake alfahari wanda yafara ciwa nigeria    ball 2 a tarihin wasan kollon duniya
529,sarkin yan film
530,here we go dear allah yabaki sa a arayuwanki
531,i miss dikko
532,eh mana hakama kuma ashe celebrities dn kudu nada kudi da zuciyar taimakawa yan uwana su ba kamar ku ba namu na nan arewa allah dai yaimana da kyau
533,hakane duk dai ne  amma sai ayi yanda mutane suka sabaji  kalmar mutuwa batada dadi dan haka bahaushe ya asirtata  allah ubangiji yamashi rahama yasa aljannace makomarsa amin ya hayyu ya qayum
534,allah gafartamasa yasa aljannah firdous ce makomarsa da sauran musulmi baki daya
535,we miss you oo aunty rahama
536,gwanmatin kasar nan fa zata iya basu taimakon kudi dan su gyara abubuwan da suka kone
537,allah ya basu zama lfy ya qara soyaya da kauna a zukatansu yasa chine silar chigarta musilinci yan mata da sauran masu jiran sai saurayin ki ya malaki mota mai tsada zaki tsaya agida   batun lefe
538,alhamdulillah    allah yakara murkusaman su albarkar annabi da alqur ani
539,allah yah jikan musilmi
540,fati ar aljanna
541,na fi su hankali
542,gaskiyane malam allah yamaka jagora
543,tanemi gafarar allah da irin photo nan da take yadawa yadda taga dama dama sauran matan musulmi allah yayafe muna lai fikkanmu baki dai dan darajar annabi s a w
544,ahmed s nuhu    my name sake allah ya jinkan sa da rahman
545,ya allah ka kawo mana karshen wannan masifar wadanda kuma suka rasa ransu allah yayi musu rahma wadanda kuma suka raunata allah yabasu lafiya yakuma dakatarda wannan matsalar haka
546,mu kam next level mukayi
547,wallahi bbc basu taba saka abunda ke sani dariya kamar wannan ba    har ciki yasin         wallahi mu talakkawa mun gode  kudin a karawa su burutai zamu fi ganin damar ka allah ko kabasu  basu bamu
548,mati a zazzau duniya ne
549,ina tunanin her excellency haj rabi  fulani  ta dinkawa
550,da kyau ba
551,subhanallahi   allah sa ta gane ba dabi an kirki bane
552,kyau iya kyau my celebrity crush
553,wannan ai tafishi girma  lallai kun masa auren gata     allah dai ya basu zaman lpia
554,ana wasan kwaikwayo a mulkin apc  gaba dai gaba dai san kano sarki
555,dan girman allah kuyi following dina
556,allah ya kyauta   kam
557,waya fadamai haka akace ayimusu     waiyshi dawace shari an yake amfani ne aiy a matsayinshi na musulmi seya tambayi malamai  wani hukunci addinin musulinci ya tanadar   ina addu ah allah qara sh
558,aminu saira gaskiya ka wuce tunanin mu kana nisha dan tar da mu yasin allah ya kara basira
559,allah ya raka taki gona   chan gasu gada   allah ya kiyaye hanya
560,mutumin kirki  allah ya gafarta masa
561,allah yaji kanka baban dadi
562,allah yakiyaye baba
563,ga corona a ambaliya astagfirullah
564,allah ubangiji ya dada karemu
565,a gaskiya ina taya daliban nigeria suma samun  yan cin kai na komawa makaranta a gaskiya an zaunu a gida fa sosai
566,hakuri shine maganinta ai
567,alhamdulillah yau dai naga malami nah
568,abubuwa da yawa allah jikansa d rahama allah gafartamasa allah kai haske kabarinsa
569,gaskiya inatunawa da tsuhon shugabanka umar musa yar adu a ne da                 seven points agender                 dankuwa wannan tsari yadauko hanyar daidaita rayuwar talakawa  sai dai muce a
570,u guys have some ausome production gaskiya allah ya taimaka
571,buhari ne gwanina
572,allah ya bamu zaman lafiya da kwanciyar hankali
573,allah ya jikan shi da rahamar sa  ameen      ina son wannan scene din dan ibro                 chinyere chinyere                 rahama                 alaji alaji cikin fim din karangiya sannan
574,allah ya jikan sa yayi masa rahama
575,sadauz home allah ya daukaka
576,ubangiji allah ka kawomana karshen mulkin azzalumai da jahilai a wannan kasa tamu nigeria
577,is this pants   normal in our religion wayyo duniya hijabi a saudia pencil a kasar arna to allah yasa mu cika da imani
578,allah yasade ba irin bakinku daya ba
579,yauwah  su muke so
580,bazasu iya ramawa ba congratulations b munich
581,allah ya tabbatar mana da wannan aiki
582,kalubane guda  shina yayi aiki tukuru
583,yinhakan shine mafi alkhairi ga yan arewa
584,allah yakarama masa na artarmu albarka ameen
585,hasbunallahu wani imal wakil  allah ubangiji ya basu lpy ya tsare saran musulmai
586,salam dafatan kina lfy
587,arewa24 ta mu ce
588,kanada gskiya baba
589,kawai abawa wacce tafi kyau
590,masha allahu  wannan cigaba allah ta kara kawo mana irin shi  duk su karar da kansu
591,wato ita fura idan taji zuma     masha allah
592,wannan hka yake baba
593,a cigaba da neman halal
594,sakon barka da yau da fatan alkhairi ga kowa daga mystery super star   maryam kk
595,allah ubangiji yasa baba atiku yazama shugaban qasar nigeria yasa sunusi lamido shugaban efcc    zamuga sabbin yan gudun hijira yasin
596,allah ya dawo mana da new hitler
597,kinyi gsky   don t trust too much
598,alhamdulillahi yayi daedae wlh  dama shine hukuncin allah da manxon sa sbd haka inde har muna sonsu kuma muna musu biyayya tuni ma yakamata ace an dade da yankema duk masu yin batanci ga annabi h
599,aslm muna muku tallan channel din mu mai  makaranta tv ana koyar da faransanci da harshen hausa  wato fran ais kiyu mana subscribe da qararrawa dan allah mungode
600,ammasco lubricant ne suka dauki nauyin auren
601,shiyasa akwai ki da hakuri
602,rahma kina burgeni wllh kuma inason films dinki burina inganki ido da ido zanyi murna sosai
603,allah yasa a turoki garinmu
604,allah ya bashi ikon yin hakan gsky muna goyon bayan shi   khadimul islam
605,gyada mai sihiri   kabara kaga biyu  ka murza kaga hudu kuma ka afa abaki kaji dadi
606,allah yasa godluck ya muslinta alfarmar annabi muhammad s a w
607,n i miss u  ya kamata mu zauna fa
608,allah yayimasa rahama amin ya allah
609,uban abba zama dar     muna goyan baya
610,the most painful thing is that kinjawa annabi saw zagi kuma bazaki karasa lafiya ba  bamu yafeba  allah ya isarwa musulci da musulmai  allah ya isa
611,kai jama a mekuma yamusu   toshi kawai yace musu yakoma metsintsiya subarshi yahuta allah de yafitarshi lpa
612,allah ya biyaki da jannah  i heart you much gaskiya
613,this one weak me  rahma na nema ma wani gafara    well it s good to have hope sha
614,to allah yasa dai an kasafta alkhairi ameen
615,allah yabiyasu     wlh sunyi a bun alkairi
616,damn so cute allah ya baki a zango
617,yakamata dae kodan neman gafarar allah bisa laipukanmu
618,muna godiya ga mutanenmu dake china
619,allah yakubutar dashi
620,kishin kasa da tausayin talaka  allah ya jikan shi
621,that s why akace akwai lokaci yananan tafe wanda za a daina zuwa hajjia baki daya  inna lillahi wa inna ilaihir raji un       allah innaka afuwun karimun tuhibbul afuwa fa afu anna
622,allah shi kawo mana kwanciyar hankali da zaman lfy a qasata nigeria kuma ya bani kudi masu yawa
623,allah ya jikanta
624,allah kyauta kuma ya kiyaye gaba
625,inna lillahi wa inna ilaihi raaji un  allahumma ajirna fi musibatina wa akhlifna khairan muna  lallai ana cikin bala i na ta ar arewar tsaro a  asar nan wallahi  an uwa lamarin nan na matu ar bu
626,gaskiya ne yahi
627,gaskiya ne allah kabamu zama lfy allah bazamuiyaba allah munitoba
628,allah yasa kisomu fiye da yanda muke sonki
629,allah ka shiga tsakanin nagari da mugu
630,wow sarauniyar k wood
631,allah yasa mu dace da shi ya allah
632,fatima gwadabe kinyi kyau sosai
633,mallam allah ya tallafa maku akan kyakkyawan aikin da kuka sa agaba
634,allah ya kara kare mu dga sharin cutar nn
635,atai maka ai masa aure kawai
636,innalillahi wa inna illaihil raji un  allah ya jikan musulmi  mu kuma ya allah ka sa mu fi karfin zukatan mu kuma ka kare mu da mummunar kaddara
637,ubangiji allah kara lafiya
638,allah sa hk shiyafi masa alkhairi we love uh abba   amma hk allah yaso karka damu
639,slm mallam shin garzali miko zai iya dawowa cikin shirin labarina  ko dei labarin sa ya qare acikin shirin   allah taimaka
